,0
104,0.42781554213387013
105,1.3816325438678552
106,-1.5250071580814684
107,-0.44711362420876627
108,-0.1516395194365226
109,-1.7952503175655605
110,1.029935612952091
111,-0.19959846291476824
112,-1.318298550009556
113,-1.6844349206602118
114,0.3338065264841881
115,1.3450908241309962
116,-1.285556263955356
117,0.07486938727834189
118,0.23877271309556863
119,1.5131668415111548
120,0.7020834535502064
121,1.0113840114544668
122,0.08910184266853244
123,-1.3560292380100707
124,-0.006239804441568285
125,-1.5300568913294879
126,-0.8162281092987159
127,-1.7529996502620189
128,-0.33709550627044416
129,0.46628851046313535
130,-1.841023412089024
131,-0.6503984243821587
132,-1.1325875131333143
133,0.31516038725327994
134,0.1953846695541374
135,0.09152750362497747
136,1.7919755254477674
137,-0.1866901348909426
138,0.5517977561585877
139,-1.3199183027793684
140,-0.02550818166269294
141,1.445177021612921
142,-0.11094167430459695
143,0.5015076774221742
144,0.9347648310176414
145,1.0486059230036777
146,0.293206041221627
147,1.789362473273344
148,1.5668745492550964
149,1.5781226741785006
150,-0.7528030463571911
151,0.6038628474625632
152,0.1765572117424786
153,-2.8940140133349472
154,-0.36690583662070314
155,-0.24553685600407751
156,-0.3511080140597046
157,0.7098171845997405
158,-0.2720307632855423
159,-0.5839898710397196
160,-0.9487848860401031
161,0.05880829685719837
162,-0.4036889873084598
163,-0.5497134541175284
164,1.452044999379836
165,0.4167644787307263
166,0.9374372448984318
167,0.0006487052677808626
168,0.18536737124687025
169,-0.07180896582661146
170,0.8968615303283435
171,-0.5731877857223185
172,-0.43715278240012784
173,-1.0663672470039507
174,0.8388728498257411
175,-1.2418838383796753
176,0.2502179812728634
177,-0.09672024597907122
178,-0.8334583390065086
179,-0.4824630930605612
180,-0.190858970012272
181,0.5149779698405845
182,1.5473128512233276
183,-0.56713204705869
184,0.8960971336734403
185,-0.6466681793950685
186,-0.19998547865938812
187,-0.3783402098523399
188,-0.7553873297359813
189,-0.7227417638761431
190,0.6568545090631002
191,0.9874042168205093
192,-0.8679574672443421
193,0.7168178623742276
194,-1.509925485991505
195,0.8083685350331996
196,-1.743377245360225
197,-0.08641822105526104
198,1.4429483341511211
199,-0.37047180224922893
200,0.4165479181454686
201,-0.18701827431047105
202,1.7676610314104517
203,-1.9816222682282774
204,0.5396412334340864
205,-0.908920011993868
206,0.699814398493364
207,0.16510744365186067
208,-0.08068316224429893
209,-1.0236398513168394
210,0.3884851816978285
211,0.5468996984375291
212,-0.6494673964123754
213,0.6448111423334087
214,1.4276060215076845
215,1.1167240328283539
216,1.2290397986796124
217,-0.4862652750047907
218,0.8314485630582809
219,0.13865837091129446
220,2.743665952672676
221,-0.6660934952642108
222,0.803027796084151
223,-0.15620064865310282
224,-0.3404230098037462
225,1.464397288515744
226,0.1877822513519688
227,0.8975248561309718
228,0.4827752130211133
229,-1.4976555299183378
230,0.5183707429661671
231,0.7374457635436008
232,0.7631706386161474
233,0.1564684041879034
234,1.0139441748684788
235,0.29943229010986294
236,-1.1016889234639953
237,-0.6183206063649938
238,-0.40348095969640996
239,-0.2535034014872617
240,-0.449247345224939
241,0.619703993380141
242,1.1030055300581183
243,0.02128247655608439
244,-1.1319446533235014
245,-0.12862098748421638
246,0.023461447527450194
247,0.6384130068109594
248,-1.493616066765173
249,0.471576221976349
250,-0.19891027313422174
251,-0.4807918932955563
252,-0.6512247199606881
253,0.8324429849181872
254,0.3808138507370313
255,-0.21917270836060104
256,2.380224840794229
257,-0.7335283094439649
258,1.0153291054239115
259,-1.3444669016038235
260,0.5853950842061755
261,0.9068791875333055
262,-1.0197149618981756
263,-1.0095198748188132
264,0.748503253814396
265,-0.1737549811534734
266,1.503134727261161
267,0.3835136426126047
268,-1.2166842747208462
269,0.8432980881591527
270,-2.0849292106653596
271,-1.0847384124329522
272,0.1178907849368975
273,-0.46154694566007165
274,1.3398509597208375
275,-0.6930966038780799
276,-1.1124792369645493
277,-0.6178143710973842
278,1.15932282516294
279,0.554698088222831
280,-1.5419947290043574
281,0.25461953713822333
282,-0.014121084329274574
283,0.2994175677125036
284,0.6232560279044599
285,-1.2378483838657457
286,-0.3334037801523778
287,0.9370295954728631
288,0.6706743012492781
289,-0.2953672690417844
290,0.9770726906482008
291,-0.011059244348826307
292,0.41335812305384756
293,-0.28770624880337353
294,-0.3334047963238588
295,1.4667640104934414
296,1.1340799942137039
297,0.10041998563915644
298,-1.2274122986148377
299,-0.5918045462273872
300,-0.2890911715416176
301,1.7708207710092378
302,-0.365398504456806
303,1.4415061531186422
304,0.8114724483903805
305,-1.3275952730053988
306,-0.7743667253723269
307,0.2518818494530465
308,-0.38782456427900563
309,-0.3115699682131378
310,0.011188960732726311
311,-1.3449912397567496
312,-0.29153063858332057
313,-0.5803031682727973
314,-0.7046300466022867
315,0.13356617299581366
316,-1.2946158456617847
317,-2.12018321587943
318,1.364421550016079
319,-0.20452603779415995
320,-1.0440136280568462
321,-0.2916385857286119
322,-0.4256555367041635
323,-0.560674956324241
324,0.8121816306715314
325,-0.3560086333989804
326,-1.166244062624776
327,0.43058345342096305
328,0.9899393599901949
329,-1.257943998399231
330,0.2365195987293178
331,-0.6722334460301721
332,-0.7067306450114462
333,0.1448366622882644
334,-0.9294264735296414
335,-0.757914356761223
336,-0.08461665759237859
337,1.454338450169877
338,0.7486757253967274
339,-1.1564048162583702
340,2.6913582400369984
341,-0.7109079428661562
342,0.07627413467824268
343,-0.20355206462641096
344,1.1116323805920332
345,-1.0835944236815902
346,-0.9258350582955562
347,-0.9377930404094842
348,-0.25755062394095396
349,0.644035416728806
350,0.3158755108874783
351,-0.784412951392324
352,0.42960993921010276
353,0.8936291490758045
354,0.8084685044194337
355,0.014545346553111457
356,-0.1388675966946846
357,0.00999454919062549
358,0.27168634989275753
359,0.7050758173986416
360,-0.05643264478705112
361,1.120132222709197
362,-0.7970435914156191
363,-0.09220022729874205
364,0.49814650309026776
365,0.7152267191635507
366,-0.6900373054442258
367,0.6690775056701321
368,1.3241422612634115
369,-2.114616551888778
370,0.5140615052449752
371,0.20682180324390292
372,-1.0320591473790932
373,0.12722206090557867
374,1.4016084162934126
375,0.03982752256903802
376,-1.9410096285351375
377,-0.043826289399104386
378,1.3548336859532433
379,-1.1054526248213545
380,-0.8691439932054902
381,0.07955247255347608
382,0.7327958518872435
383,-1.2289533119428053
384,0.3431272709203712
385,-0.31774144449658154
386,0.5172274358355138
387,0.15540611866113876
388,0.02922695202201298
389,0.4459156499664417
390,-0.3133995060222708
391,-0.3217807818361909
392,0.10734835430042569
393,-0.2320735716127707
394,0.9422546515110914
395,-0.9867527891268584
396,-0.13531331325553686
397,-2.993065195651762
398,0.2568555571524398
399,0.48015587297370077
400,-0.3016837909888189
401,1.0415750220570992
402,0.18663765555033285
403,1.4729899853477961
404,0.06430616110669207
405,0.6993497548498026
406,-0.4602825889595369
407,0.07232777811969254
408,-1.5926517439360381
409,-1.7904412652247523
410,1.7921186462300724
411,0.9677505354131528
412,-1.3677659594488518
413,-0.1829577322340014
414,-0.5924546060988751
415,-0.10703759050565613
416,1.9684563118738259
417,1.171023182940457
418,-2.587838779447894
419,-0.08667784196671434
420,-0.9148653345850458
421,-0.5609888428529806
422,0.9512186569382437
423,2.079924240316105
424,-1.3234017266195852
425,-1.5095669786888906
426,0.889102533541512
427,0.6951216272800762
428,-0.18660378488371956
429,-0.12705130712187812
430,-1.7397575874836464
431,-0.9479059612362176
432,-1.794405817008435
433,0.11153486780237448
434,-1.9689520083448995
435,0.5341794725417781
436,0.26610346754579584
437,-0.30437000840811984
438,-1.5958949109712501
439,0.1887878378788838
440,-0.8174227943137764
441,-0.7725671441932047
442,-0.4705645743923997
443,1.0756581785381052
444,-0.12237490154468514
445,0.7897587284433807
446,-0.07796716677241255
447,-1.1058017043860093
448,0.6958365025348426
449,0.5800273659444305
450,-1.4855158086358318
451,-0.03022998698121363
452,1.3049524706965716
453,-0.11881220134040235
454,0.5584443083407091
455,-1.0932302382269115
456,-1.045952874570073
457,-0.6411197382768755
458,-0.6330682695695833
459,-0.8669787125051986
460,-0.16942513072429877
461,1.2701055665738628
462,-0.7151801958885877
463,-1.0100944494114548
464,-0.999348009670363
465,0.7397184176563621
466,-1.3418152999561512
467,-0.5076174321374716
468,-1.339463446353577
469,0.32319474980459206
470,0.43999377424364794
471,2.4093374210878493
472,0.4587436291798222
473,-0.6078097612043654
474,-0.08829804263171682
475,-1.4026349201702195
476,1.1805983869825867
477,-0.5704895129515707
478,-1.0937647528306096
479,0.7995923161604226
480,-1.6576771522518987
481,-1.072711649481886
482,0.04627949893117758
483,-0.4619749126558591
484,-1.0769684240822333
485,0.4132826710082216
486,0.6085345211470142
487,-0.12362814189948589
488,0.12290638321083036
489,0.833256534873531
490,-0.5530644481791839
491,-0.0016596392562384765
492,-0.784332400428954
493,0.3935455709000076
494,-1.051516775871348
495,-0.8790137033830608
496,0.620305981594173
497,-0.8199662831372285
498,-0.7161432888405651
499,0.3925470068189354
500,0.08103166697509577
501,0.03018259358836965
502,-1.1566166326621714
503,-0.7419704297794626
504,0.11844172788176757
505,-0.746917941899421
506,1.09922820004317
507,-1.3727706894177225
508,-1.093453916791138
509,0.49703736561582706
510,1.1235615854709038
511,0.24056401095052385
512,-1.5717085798147385
513,0.41303410271717994
514,1.5535785313802275
515,-1.1433038806996785
516,1.086905531104813
517,-1.9216244708504115
518,-0.5297876860860204
519,0.31779501519516856
520,0.6867469638676176
521,1.2351773894418316
522,0.3618175396521821
523,2.656922189806172
524,0.6339085772000174
525,-0.21415262419926273
526,-0.5346279582366019
527,1.1554103327702776
528,1.6228407152960502
529,0.21529042144742552
530,0.787205655461278
531,-1.7092187587250813
532,0.34921048744595684
533,-1.2038266511548412
534,1.4871997764247598
535,1.7273925647256971
536,-1.4253037888911642
537,-0.6477249228316818
538,-0.8362236293352742
539,-0.3419867457174744
540,-1.5417628319975316
541,1.4955959296541945
542,0.04561493435825056
543,-1.127675360913603
544,0.0418184082271871
545,-0.2669053866458399
546,-0.04531566034686001
547,-0.27254891435356227
548,-0.8393305073510581
549,0.5440237859530915
550,0.8619200163301234
551,0.16578491706673038
552,0.23044506735177292
553,-1.2144408160934617
554,-0.5124365987445626
555,-0.9718968276465971
556,0.15718287213795593
557,-0.012291461556880715
558,1.0546727984518056
559,-0.41551679699745186
560,-1.1994415643603187
561,0.6753575951986374
562,-0.37988178474487444
563,-0.3765573275933284
564,-0.08787975338680751
565,1.3489975921075779
566,0.3606360352289397
567,-0.71599897375921
568,-0.9971592420088
569,-1.752959133069952
570,0.4523908081477639
571,-1.0008053936315329
572,-0.02768951826427375
573,-0.4045912219850928
574,1.5394228498540636
575,-1.0727976227929812
576,-1.2963460156154987
577,-1.1994205438354515
578,1.4526792800520536
579,-0.9530053556374846
580,-0.2797766643482072
581,0.6244067811709643
582,0.35722407829881403
583,0.3629860405326519
584,1.5574218200491656
585,1.126465868615162
586,2.008202851091732
587,1.3869367714793033
588,2.0130858297412275
589,-0.03953494035308415
590,-0.7449106334543787
591,-0.09777372095585603
592,-1.2263300625975844
593,0.168342370479263
594,-1.1605301439691782
595,0.5355459664307292
596,0.358336809015728
597,1.1346371627352114
598,1.2907467784797302
599,-0.024559287171528166
600,0.0173994661127246
601,-0.09788242966106091
602,-0.7254293012846835
603,-0.11772546639706583
604,-0.6832786900778658
605,2.508911217832546
606,-1.7254294622800286
607,0.2517790161322569
608,-0.5378035933489336
609,1.6914940874917974
610,0.8569875995006139
611,-0.06922434961428672
612,-1.1442525993284844
613,1.603707687316868
614,-0.05678760063123319
615,-0.5359547639742519
616,0.8993218925511921
617,-0.1463944636647029
618,-1.1727812078353332
619,0.7436746088916732
620,0.7147872528822308
621,-0.7889509014094481
622,2.8222491569778705
623,-1.2076614481663326
624,-0.012135730969474574
625,0.23440929160607765
626,1.0155327854929608
627,0.6634223975899984
628,-1.1291941371390173
629,0.5490460955783719
630,0.9738281114117716
631,-1.5231936130479888
632,0.5813805164783982
633,0.738368778185728
634,1.0694478889955354
635,0.9429073247204224
636,0.4177303040162992
637,0.6068103962375284
638,0.22908637579629224
639,-1.6557718789811435
640,-0.03578114905614098
641,0.6001920936025713
642,-1.0745381778522713
643,-0.9096486704483695
644,0.06742213617838569
645,0.17592599419095034
646,1.1299621822527022
647,0.5130355240617966
648,-1.7896773506353012
649,1.2731308036287774
650,-0.856666340835867
651,0.8460062779086738
652,-2.57263417468436
653,-0.027332696647291127
654,-0.10390447811938648
655,-0.18306713550589276
656,0.5529668421842795
657,1.7550106740720772
658,-1.0244603318583314
659,0.6648547992774974
660,-0.22439797281360868
661,2.3449605206839603
662,0.14717448791102572
663,-0.4677324045296007
664,-0.7983403399631194
665,-1.3487997044166025
666,0.9010908010765654
667,1.8803570679367156
668,0.48310320261311623
669,-0.6428862221157664
670,1.0764195500235458
671,0.05563419647026017
672,-1.0422233960980776
673,2.135903756471894
674,1.4753518164549217
675,-0.10156604349700406
676,1.2570303439953792
677,0.6650637857000624
678,-0.6993439323824435
679,0.5221997967834375
680,-0.31850909348367945
681,1.2637154528235581
682,0.06627694933229919
683,-1.406995469774265
684,0.020751932242205492
685,1.7829433469298923
686,-1.1733573257565173
687,0.35136970877816365
688,0.4411506634609778
689,-0.21519394740891587
690,0.5048579372009985
691,0.8466818271103476
692,-0.7035208881136761
693,0.7791312887172189
694,-0.6093187010781455
695,0.20457571710474548
696,1.9014693756253107
697,1.9988099067775735
698,-1.1432231052511743
699,-0.2937319167440943
700,-0.8229978471291676
701,0.34206732204201895
702,0.2723534341781443
703,-1.0765953777870354
704,0.2137296407633918
705,1.0468124777744405
706,-0.40556176278447953
707,-1.2505690710191015
708,1.2731554098847628
709,0.34651373619277426
710,-0.3366408886092268
711,-0.012342546650098452
712,0.5360021763501801
713,0.11467553944331585
714,-1.0560549934505068
715,0.8452263372676209
716,1.6442359406278662
717,-0.12258829368717397
718,-0.6225633853543195
719,0.6940011561230544
720,-1.9469829141269444
721,1.9141122717035761
722,1.3509557566080814
723,-1.5003808473171805
724,0.8484118157166249
725,1.0420050561651917
726,0.4944307450604485
727,-0.478812246264015
728,-0.5018254816485876
729,-0.24244293043525603
730,-1.6802502681330669
731,-0.8301921490456001
732,-1.1115688190102673
733,1.0935928455208141
734,0.5172071647630272
735,-0.3602938057544356
736,-0.23540719415766803
737,-0.42410819131860045
738,0.06873016693214161
739,-1.502774817984784
740,0.5149503903647841
741,0.7400404123792396
742,0.3339901300486479
743,2.5762268232295877
744,-0.4455107289195114
745,-0.9526089884345105
746,-0.28412464837057144
747,0.10032353285590921
748,-1.2701882784468603
749,-0.3521415579014516
750,1.073095351280599
751,0.018241986737253194
752,1.5958335244840078
753,0.9039511374766392
754,-0.013429764351222683
755,0.6978206237966836
756,0.39815668312443037
757,1.0509011046496528
758,-1.1699886499071896
759,0.3420737735277323
760,-1.7218860026129648
761,-1.171455905430994
762,-0.6255359280790501
763,-0.26966632455458844
764,-0.4314350914913372
765,1.0415830512735147
766,-0.7476165302888099
767,0.49384233414049733
768,0.20592993811579668
769,1.4253159411334488
770,-0.883959993444
771,0.7598618415827415
772,-0.43562602453746163
773,1.4498846845226756
774,0.7529248822076922
775,0.040774181204362075
776,0.7862569372853403
777,-1.2902008908429234
778,0.3256647747945381
779,-1.1128721618563175
780,0.06122778832103382
781,-0.4530392926324016
782,-0.5252745553876071
783,0.4907232802405062
784,-0.44703385083869573
785,-1.6384967692119656
786,-1.756796470260656
787,0.23386732874835509
788,0.5771416103307355
789,-0.1528025183628436
790,-0.7145269718050331
791,-0.23639690157831295
792,-0.8986989251054494
793,0.4603533056821032
794,-1.0301328376917203
795,1.1856151336289384
796,0.18452981156419956
797,1.8148562003572855
798,-1.0561486447860204
799,0.3421123549309182
800,0.06753092902621739
801,-0.6034285971495196
802,-0.8017111973413644
803,-0.43215551102001315
804,0.7658776228419901
805,-0.326754478984831
806,1.078246176202138
807,-0.7564946791470296
808,0.4073894454967244
809,2.7585710141633086
810,-0.30227582864338076
811,-1.0438703458848348
812,-1.6328200840738294
813,0.05855121693984702
814,0.17659413875919402
815,-0.5342852263065201
816,-1.463754773439739
817,1.2595816718082447
818,0.6230166511210844
819,0.7012396774887691
820,-0.536194668072745
821,-2.096621170506411
822,-1.2912036274521224
823,0.2261556431581306
824,-0.32465828256663143
825,1.0807665278893637
826,0.025656096997950482
827,-1.3751160654979877
828,0.6020735024689321
829,1.7480008630706392
830,0.4852243282290418
831,-1.332312403249121
832,2.256514639882478
833,1.701492819274797
834,0.6752176945585006
835,-0.17794305250547102
836,-0.4829010631257565
837,-0.039386824356719696
838,-0.46424438348185904
839,0.17116199596717
840,-0.9627907536377711
841,-0.23464082904186426
842,-0.6691355736429103
843,-0.017178792142200472
844,1.0970298668078247
845,-0.2994841358432128
846,0.11803863960091762
847,0.10781019191680669
848,-0.13143212846479405
849,-0.7717379961541019
850,-0.3343444315595513
851,1.6157716302092302
852,-0.6673105203265063
853,-1.3199995752480296
854,2.1711417419026153
855,0.6354604519329543
856,-1.2006211168663143
857,-1.5027196639901514
858,-0.5450458119784976
859,-1.021933100881861
860,-0.5404203738318654
861,0.7784136283746202
862,-1.6705622688665775
863,-0.1991207391443579
864,-1.6148059961101682
865,-1.386785562651029
866,1.3137592659359154
867,0.14489081638238727
868,0.9607920628756463
869,1.302007914217115
870,-0.6213990170800802
871,0.17679293758040124
872,-0.06678767297861843
873,0.0585871043774103
874,-1.2982291087141309
875,0.8548886411487632
876,0.6536484425444208
877,-0.0577150522085184
878,-0.6133039427242128
879,-1.8694243630495488
880,0.9612156240994942
881,1.1349612386391255
882,0.688632022372378
883,2.838033169974781
884,-0.37208571815040065
885,1.1923090881224176
886,-0.7085182368699057
887,1.5259843907776005
888,1.1575131704141304
889,1.5402316816655108
890,-0.4923287836770459
891,-1.0955388369690333
892,0.05284809276646743
893,0.18576257241076577
894,1.5691991186941905
895,-0.571869877992879
896,2.018244451747711
897,0.25648622845239294
898,0.1828383809086976
899,-1.925698860636526
900,-0.03792812187772678
901,0.8429325098822859
902,-0.6126376839362042
903,-2.293190771903147
904,-1.1846718239483
905,0.0169741617608507
906,-2.0468023582395825
907,-1.088410853254001
908,-2.300410426238294
909,-0.7614339285930337
910,1.5991918784463488
911,-0.8497389489830229
912,-0.3527666568652884
913,-0.06939063419941914
914,-1.2150131992181852
915,0.8921059546503781
916,1.4575664121082987
917,0.17251079385015156
918,-0.054562952917857434
919,-1.178701621925302
920,0.45079280634110813
921,-0.6183005963167236
922,0.1070757541025144
923,1.0822165329726978
924,-0.8369361146094533
925,-0.5667986083048061
926,-0.10374293168937766
927,-1.2078779129801769
928,0.2526543831821525
929,1.8967035295299088
930,-1.0859208487767904
931,0.8853995103617809
932,1.260994326392287
933,1.6195938764775084
934,-0.17685908779578205
935,-0.6110528948334599
936,-0.12695012696847183
937,0.3353878974329365
938,1.7283043019961297
939,-1.2483089739467736
940,0.579800652115936
941,-0.5178941692435935
942,0.3572014764572527
943,-0.01635781505998779
944,0.8174044385463245
945,1.198802446901635
946,1.1283505574802306
947,-1.8959599798597868
948,0.6715085474892615
949,0.42509097811326274
950,-0.5868217412442316
951,0.7589003741922431
952,0.8180168249953952
953,0.9637626407489589
954,0.5069429872217811
955,-0.5366983167936086
956,-0.6748930622955984
957,0.27497150881652044
958,0.09333228477023192
959,0.9195512116079981
960,0.7342560297327755
961,-1.344955945880884
962,-2.825127736895739
963,-0.9015404825331382
964,0.12013803368354613
965,-0.4551872839005495
966,2.135423163324072
967,1.5928855178361352
968,-0.7043637581702886
969,-0.8906130611157598
970,-1.1168491003937167
971,-0.8283904835861196
972,1.192283361008054
973,0.23440489676394685
974,-1.8357188260371782
975,-0.5742501188311484
976,-1.0173372492257906
977,0.353686016966794
978,0.1949472870607742
979,0.5327776985221382
980,-0.13207605669672448
981,1.1116518243491207
982,-0.7247429557911712
983,-0.6474503789034656
984,-0.5321704775366755
985,-0.37084654532195094
986,-0.4121814299827045
987,0.37956731252430864
988,1.7578472206161941
989,-0.9371647087902549
990,1.7836818579612848
991,0.6855454476989138
992,0.9297813499955775
993,-0.0014774659230057715
994,-0.9568005371539048
995,-0.16895551887322718
996,-0.8737119417145963
997,-1.6811433544366847
998,0.6142434472568996
999,-0.3182820850225802
1000,-1.8168278994651972
1001,-0.7805843511176278
1002,-0.3374535971550541
1003,0.8034736985243373
1004,0.22724376317694112
1005,0.6438800784738544
1006,1.4357224067411407
1007,-1.1198776787446239
1008,-1.028543244540413
1009,-0.5107723010486493
1010,1.4802152241996211
1011,0.8966288579551145
1012,-1.4294624895264598
1013,-0.14676968811880564
1014,1.8058474044431585
1015,0.7570627668611071
1016,0.5649446168759269
1017,0.044763582818663376
1018,1.7289644015452754
1019,0.43792692430564734
1020,-0.26258845496344213
1021,-0.5250819825294344
1022,-0.37007967001623915
1023,0.5381363527652955
1024,1.6807111193590243
1025,-0.15077591394416587
1026,-0.8382223735262266
1027,-1.2439986373899588
1028,0.21177417763241385
1029,0.2676589579724879
1030,1.3359763057658887
1031,0.5945773255709049
1032,-0.5582236029651821
1033,0.8566950769982329
1034,1.4816785036650193
1035,0.0810351655503189
1036,-0.09641453580723211
1037,0.5964792040701151
1038,0.994754251897207
1039,0.9496619507085158
1040,0.5728764874818411
1041,2.996499354639073
1042,-0.1559742425727365
1043,-1.003060317105893
1044,-0.9500494891125183
1045,0.4250332074531921
1046,0.991035707324292
1047,-2.5557135107028466
1048,1.7850199517439584
1049,0.11652840586031214
1050,1.0346232878513992
1051,0.40692546957029657
1052,0.006073300773018416
1053,-2.0779671735292107
1054,-1.2154815627843
1055,-1.1977177504585284
1056,0.18794779119457689
1057,0.27599671896758904
1058,0.9503947958924793
1059,-1.2643458754839862
1060,-1.5960762595949782
1061,-0.04960396523611982
1062,-0.22764380537773862
1063,-1.4453953058583933
1064,0.4034837227993886
1065,-1.157956392584282
1066,0.3761023936016274
1067,1.0895416666724784
1068,-0.8341913726802589
1069,0.6947674556997844
1070,-0.15333085039271102
1071,-0.14021319021199294
1072,-1.4373925606749731
1073,0.5811614243156367
1074,1.0091104435097218
1075,-0.20523611015656704
1076,-0.8801808761138736
1077,1.4750673141213033
1078,0.6555080091729015
1079,-0.09566896067549775
1080,-0.22537302037165174
1081,0.05628894711364743
1082,-0.8160635822975844
1083,1.3395845986286317
1084,-0.5910364355499892
1085,0.023895141974820927
1086,0.3659503981960589
1087,-0.1545860579540465
1088,-0.8601224507397618
1089,0.7914382557539
1090,-0.9157347678335006
1091,-0.5168168319494953
1092,0.14923568922181069
1093,-1.120877998933779
1094,0.4399883390191791
1095,0.09165779607923774
1096,-1.7419905200550279
1097,-0.13425237864106632
1098,1.032914921408693
1099,-0.9533780435324231
1100,-1.0488052546566193
1101,-1.1762072442189497
1102,0.28116170354386616
1103,1.4467143607542048
1104,-1.660288543936279
1105,-0.017998177171454223
1106,0.2480541633630881
1107,0.8960190784595287
1108,-0.04520139670623764
1109,-0.8557442691884917
1110,1.5369373731691556
1111,1.1338069922591512
1112,-0.979547513695747
1113,1.415670634601385
1114,1.366664229712748
1115,0.9525380026193419
1116,-1.5165570468239018
1117,-0.39977643509204003
1118,1.277593196611084
1119,0.845212480229875
1120,0.05264048912665901
1121,-1.0264912663537809
1122,0.6377900355441638
1123,-1.5424107476825075
1124,-2.167181260519044
1125,-2.155350602944768
1126,0.5655889533001751
1127,-1.1154285434026938
1128,1.018406567266039
1129,0.004603991141541939
1130,0.44416272579880056
1131,0.4934566785629398
1132,0.8134139525831352
1133,-1.091878277553221
1134,-0.46426939116568633
1135,-0.21663352728633958
1136,-1.884479010273953
1137,0.10584139090812199
1138,-0.9386062566834711
1139,0.7657607848454948
1140,0.27986261945934526
1141,1.710969607317183
1142,0.5288538002483479
1143,1.0217975423782018
1144,-0.0005152177478735751
1145,0.4045569209887624
1146,-0.864104414487453
1147,2.055458503374647
1148,0.2351365153518411
1149,0.000687316235963485
1150,-0.21030760130306542
1151,-1.1937034478790034
1152,1.4324025743125928
1153,1.644825017223621
1154,-1.0574563583431353
1155,-0.2395938734406479
1156,1.5797733554960944
1157,-0.6364347340048364
1158,0.07835982417423872
1159,-1.5735147476848612
1160,0.4629586311353659
1161,0.535186865908398
1162,-0.6548644410963715
1163,-1.2517445735646962
1164,0.6728398728106558
1165,0.6731635867393293
1166,-0.01990910319555477
1167,-0.03704041635964533
1168,-1.705129808787254
1169,-1.964293333379226
1170,0.6848306670714084
1171,1.6311183519989298
1172,-0.8683272858940098
1173,1.477334555507471
1174,-1.1145647365729772
1175,-0.9217047531743979
1176,-0.4980045378868576
1177,-0.7410258443976834
1178,2.399359804881617
1179,1.0507015693966775
1180,0.4535360136286593
1181,-0.1721003793626959
1182,0.6073093290244779
1183,-0.958424699843047
1184,-1.1948043250971623
1185,0.08772695772745724
1186,0.39391415098752286
1187,-0.18145582557435022
1188,0.7601139023434511
1189,-0.6936771618414371
1190,-0.22900785530196743
1191,-0.045773118540965996
1192,-1.2393963348278152
1193,-0.33831314695691733
1194,-1.0391694241865366
1195,-0.9037444521436876
1196,-0.9153060146181298
1197,0.03192179460784561
1198,0.21233366137352988
1199,-0.2825673073071207
1200,-2.838636011701557
1201,-0.6028123833685006
1202,0.2780859116488032
1203,-0.2889210406492807
1204,-0.4338160903672307
1205,-0.5915914207589281
1206,0.7239470346125293
1207,-0.22652174432434805
1208,-1.1875069941500598
1209,0.6842543312998155
1210,0.17100046298839344
1211,-0.12648715016332224
